user_id,age,gender,occupation,work_mode,screen_time_hours,work_screen_hours,leisure_screen_hours,sleep_hours,sleep_quality_1_5,stress_level_0_10,productivity_0_100,exercise_minutes_per_week,social_hours_per_week,mental_wellness_index_0_100
U0994,18,Female,Unemployed,N/A,3.38,0.8,2.58,8.55,5,1.9,61.7,192.0,12.6,83.1
U0995,18,Male,Retired,N/A,3.65,2.0,1.65,10.0,5,0.0,100.0,221.0,11.5,100.0
U0996,45,Male,Employed,Remote,13.95,8.55,5.4,7.01,3,5.2,43.0,149.0,10.1,55.1
U0997,18,Male,Student,Remote,7.51,5.92,1.59,8.59,5,3.8,62.4,47.0,16.2,81.1
U0998,33,Female,Self-employed,Office,10.36,9.86,0.5,7.84,4,7.7,68.6,206.0,7.6,56.2
U0999,47,Female,Employed,Hybrid,6.12,5.01,1.11,7.68,4,3.4,72.4,221.0,13.6,80.6
U1000,30,Male,Employed,Office,11.98,7.58,4.4,6.71,3,6.3,46.5,58.0,10.3,41.8
U1001,55,Female,Self-employed,Remote,10.9,7.95,2.95,5.68,1,5.2,45.6,230.0,11.9,42.5
U1002,18,Male,Student,Remote,11.57,7.83,3.74,6.8,3,6.9,32.6,169.0,9.3,30.3
U1003,33,Male,Employed,Remote,15.12,9.17,5.96,7.26,3,6.3,56.8,53.0,9.4,33.0
U1004,41,Female,Employed,Remote,10.3,5.71,4.6,6.98,4,2.4,77.0,163.0,9.7,71.6
U1005,33,Male,Self-employed,Hybrid,13.28,8.07,5.21,7.91,2,4.8,55.1,127.0,8.8,39.5
U1006,46,Male,Employed,Office,10.69,7.0,3.68,7.98,3,3.3,42.1,121.0,6.9,56.6
U1007,49,Male,Self-employed,Office,10.67,4.25,6.42,8.04,2,3.2,62.4,182.0,11.0,69.9
U1008,42,Male,Employed,Office,7.27,5.58,1.7,6.81,3,8.3,21.6,75.0,8.7,26.4
U1009,18,Other,Employed,Remote,13.74,8.08,5.66,6.58,2,6.8,40.2,209.0,9.5,19.5
U1010,24,Female,Student,Office,11.54,6.55,4.99,7.41,2,7.0,46.8,76.0,8.9,40.9
U1011,19,Female,Self-employed,Office,11.97,7.46,4.5,7.15,2,7.5,40.2,55.0,4.4,10.5
U1012,49,Male,Self-employed,Hybrid,9.99,4.45,5.54,7.35,5,4.9,52.1,114.0,13.9,70.3
U1013,46,Female,Self-employed,Hybrid,7.55,5.05,2.5,5.79,2,6.7,40.2,163.0,6.9,34.4
U1014,46,Female,Employed,Remote,12.35,8.5,3.84,6.65,4,5.5,81.0,170.0,5.1,56.9
U1015,18,Male,Self-employed,Office,10.82,5.08,5.73,8.18,2,1.1,61.4,132.0,14.2,61.2
U1016,36,Female,Employed,Remote,8.92,7.63,1.28,6.65,3,5.1,51.6,178.0,13.3,57.0
U1017,38,Male,Student,Office,4.35,2.69,1.66,7.69,4,2.8,58.5,198.0,10.9,80.3
U1018,54,Female,Student,Remote,6.16,3.45,2.72,8.16,3,4.4,77.9,221.0,11.0,70.8
U1019,24,Female,Student,Office,10.46,3.48,6.99,8.5,3,2.0,76.2,64.0,9.5,80.4
U1020,40,Other,Employed,Hybrid,10.82,6.58,4.23,6.86,3,7.9,35.2,195.0,9.6,25.5
U1021,30,Female,Employed,Office,8.78,5.39,3.39,8.68,4,3.5,79.5,203.0,12.2,79.0
U1022,31,Male,Employed,Office,9.09,6.7,2.39,6.85,4,3.2,57.4,124.0,6.7,61.3
U1023,18,Female,Self-employed,Hybrid,10.24,6.11,4.14,6.87,2,7.4,39.0,204.0,10.7,37.0
U1024,18,Female,Employed,Office,11.84,6.68,5.17,6.68,4,4.8,50.8,155.0,6.6,49.1
U1025,37,Female,Self-employed,Hybrid,3.62,2.85,0.77,8.13,3,2.6,56.8,241.0,11.6,70.1
U1026,33,Female,Employed,Remote,12.11,6.46,5.65,6.39,2,7.7,27.9,225.0,7.9,22.3
U1027,44,Female,Employed,Hybrid,8.54,7.03,1.5,6.82,3,4.2,46.1,60.0,15.3,59.5
U1028,42,Male,Self-employed,Hybrid,9.12,6.4,2.72,6.91,3,6.6,44.5,90.0,12.3,43.6
U1029,26,Male,Employed,Hybrid,11.39,6.13,5.26,8.71,2,3.0,61.1,114.0,11.0,61.4
U1030,43,Male,Retired,N/A,3.7,1.15,2.55,7.64,4,0.0,66.0,150.0,12.1,81.2
U1031,18,Female,Employed,Remote,12.52,7.21,5.31,6.58,2,5.7,25.8,49.0,10.5,17.0
U1032,18,Male,Employed,Office,9.7,5.06,4.63,8.47,4,5.0,72.8,225.0,12.9,73.1
U1033,25,Male,Employed,Hybrid,9.73,6.22,3.51,7.13,5,4.4,60.9,44.0,10.9,71.8
U1034,36,Female,Unemployed,N/A,6.14,1.09,5.05,7.62,4,4.9,74.7,214.0,9.4,71.8
U1035,32,Male,Student,Remote,6.21,2.76,3.45,8.0,3,3.0,65.8,277.0,11.6,65.2
U1036,41,Female,Employed,Office,5.38,3.57,1.81,7.97,4,3.1,74.6,273.0,11.6,78.0
U1037,23,Female,Employed,Office,8.83,4.67,4.16,5.63,3,5.2,58.0,134.0,11.0,44.0
U1038,18,Female,Unemployed,N/A,3.34,0.44,2.9,7.51,3,2.9,74.0,229.0,11.2,71.8
U1039,18,Female,Self-employed,Office,8.66,5.31,3.35,6.2,2,4.5,48.7,221.0,9.3,47.3
U1040,31,Male,Employed,Remote,8.94,5.85,3.1,7.79,4,4.0,64.3,203.0,5.8,62.6
U1041,18,Female,Employed,Office,8.04,5.91,2.13,6.58,2,6.1,35.0,222.0,18.9,46.4
U1042,26,Female,Student,Hybrid,8.71,2.76,5.96,6.73,3,8.3,64.7,206.0,10.3,43.0
U1043,33,Female,Employed,Remote,14.23,9.23,5.0,6.86,4,6.9,47.3,218.0,11.5,54.7
U1044,43,Male,Retired,N/A,5.03,1.34,3.69,7.96,5,0.5,81.9,249.0,13.5,99.9
U1045,26,Female,Employed,Remote,9.69,7.43,2.26,5.96,3,6.4,41.8,69.0,15.4,43.0
U1046,23,Female,Employed,Office,9.4,4.22,5.18,7.2,3,5.8,56.6,145.0,13.0,61.3
U1047,49,Female,Employed,Remote,9.68,6.82,2.86,8.0,4,7.1,75.8,178.0,9.9,67.7
U1048,42,Female,Self-employed,Hybrid,9.64,6.39,3.25,7.15,4,5.0,60.8,186.0,5.1,59.2
U1049,31,Female,Employed,Hybrid,8.26,5.74,2.52,6.82,4,6.0,60.1,206.0,13.2,63.2
U1050,36,Male,Student,Office,9.16,5.91,3.26,7.32,4,5.4,59.1,233.0,9.7,63.3
U1051,30,Female,Employed,Hybrid,9.32,6.05,3.27,6.41,2,5.0,40.6,191.0,7.1,42.9
U1052,46,Male,Employed,Hybrid,11.06,7.49,3.57,7.66,3,4.9,57.1,144.0,9.9,48.4
U1053,58,Female,Employed,Hybrid,7.85,4.59,3.26,7.51,5,2.7,85.3,179.0,13.3,91.1
U1054,31,Other,Student,Hybrid,6.79,5.55,1.24,6.24,2,4.4,70.9,152.0,9.2,54.3
U1055,18,Male,Self-employed,Hybrid,13.46,9.51,3.95,6.89,3,6.7,68.7,72.0,4.1,23.7
U1056,37,Female,Unemployed,N/A,3.17,0.13,3.04,8.56,4,2.1,88.5,268.0,14.7,100.0
U1057,56,Male,Student,Office,9.31,4.98,4.32,7.88,3,5.7,54.9,93.0,10.5,54.0
U1058,23,Male,Employed,Hybrid,9.48,6.6,2.88,6.98,3,6.7,45.6,121.0,9.6,44.2
U1059,46,Female,Employed,Office,9.99,4.0,5.99,6.93,3,1.9,51.7,201.0,11.4,58.8
U1060,21,Female,Student,Remote,4.37,3.06,1.31,7.88,3,2.9,55.2,206.0,17.3,74.5
U1061,56,Male,Employed,Office,10.22,6.66,3.56,7.68,3,4.2,60.9,114.0,6.2,49.0
U1062,45,Female,Self-employed,Hybrid,9.35,7.49,1.86,6.48,4,5.0,45.6,131.0,12.1,54.9
U1063,35,Female,Employed,Hybrid,8.66,7.35,1.31,6.5,3,3.3,49.5,213.0,9.7,68.1
U1064,20,Female,Employed,Remote,9.38,7.52,1.86,8.61,3,4.0,70.5,216.0,11.1,68.5
U1065,26,Male,Self-employed,Office,9.86,5.27,4.59,6.32,3,5.4,53.6,188.0,9.7,52.1
U1066,18,Male,Employed,Office,12.01,6.74,5.27,7.14,3,2.0,63.9,122.0,9.3,62.8
U1067,18,Female,Employed,Remote,12.48,9.0,3.48,7.62,2,8.3,23.9,44.0,6.9,16.6
U1068,27,Female,Employed,Hybrid,7.91,5.9,2.01,8.03,3,4.5,74.8,220.0,18.0,73.1
U1069,20,Male,Employed,Remote,11.72,9.46,2.26,7.27,3,2.0,67.9,51.0,10.6,58.3
U1070,51,Male,Unemployed,N/A,4.81,0.87,3.94,7.96,5,1.8,93.8,296.0,8.4,96.6
U1071,18,Other,Student,Office,12.44,6.48,5.95,5.88,1,7.0,32.6,55.0,14.5,22.8
U1072,18,Male,Student,Hybrid,10.75,5.82,4.93,6.39,3,3.7,48.4,204.0,13.2,63.8
U1073,18,Male,Student,Remote,9.24,3.56,5.67,7.08,3,5.7,43.8,209.0,12.3,52.7
U1074,24,Male,Employed,Hybrid,9.53,6.8,2.74,6.69,3,3.7,51.4,107.0,6.1,53.2
U1075,32,Male,Employed,Hybrid,5.89,5.12,0.77,6.9,3,4.7,49.3,243.0,6.4,51.5
U1076,24,Male,Employed,Remote,11.87,6.99,4.89,7.55,3,7.4,30.9,82.0,4.7,35.0
U1077,30,Female,Employed,Hybrid,11.01,5.62,5.39,7.03,3,6.0,54.7,133.0,7.5,47.1
U1078,28,Female,Employed,Hybrid,11.44,4.6,6.84,6.42,4,5.2,48.2,171.0,13.4,53.4
U1079,55,Female,Employed,Hybrid,10.19,4.54,5.65,6.93,3,4.8,59.3,277.0,7.2,53.8
U1080,21,Male,Retired,N/A,5.49,0.92,4.57,8.3,5,3.6,88.8,265.0,14.2,88.7
U1081,35,Female,Retired,N/A,3.56,1.45,2.11,7.21,3,1.5,75.3,274.0,15.0,81.3
U1082,27,Female,Employed,Office,10.37,4.82,5.55,6.95,2,4.9,61.6,137.0,8.5,43.6
U1083,25,Female,Employed,Remote,16.47,10.41,6.06,7.28,3,9.0,40.3,12.0,7.1,13.4
U1084,18,Female,Retired,N/A,2.92,1.06,1.86,8.55,3,0.0,71.2,262.0,11.8,82.5
U1085,30,Female,Student,Office,9.38,4.3,5.08,7.16,4,3.8,86.6,324.0,11.9,74.2
U1086,29,Female,Employed,Remote,8.52,8.02,0.5,8.26,4,4.4,60.4,219.0,9.1,48.5
U1087,23,Male,Employed,Remote,11.76,6.94,4.82,6.82,4,9.7,51.8,153.0,4.3,31.1
U1088,22,Female,Self-employed,Remote,8.2,3.1,5.1,6.46,3,6.9,53.8,168.0,9.7,41.3
U1089,26,Female,Employed,Remote,12.65,7.83,4.82,5.44,2,9.2,21.1,106.0,11.0,14.1
U1090,27,Female,Student,Hybrid,7.79,3.62,4.18,7.73,5,2.0,95.9,188.0,12.5,91.0
U1091,34,Female,Retired,N/A,3.47,0.0,3.47,8.39,3,0.0,61.8,141.0,10.3,87.9
U1092,42,Female,Self-employed,Remote,16.5,11.41,5.1,6.99,4,7.7,56.1,238.0,7.2,37.6
U1093,45,Female,Unemployed,N/A,4.7,1.02,3.68,6.79,4,4.9,56.4,215.0,13.0,59.1
U1094,40,Male,Student,Office,9.18,5.85,3.33,8.16,3,9.5,51.9,246.0,9.2,34.8
U1095,44,Female,Unemployed,N/A,4.54,0.61,3.94,8.64,5,0.3,94.5,287.0,15.1,99.9
U1096,25,Male,Employed,Remote,3.6,1.4,2.19,6.74,3,5.0,46.7,214.0,12.1,51.6
U1097,32,Male,Unemployed,N/A,7.4,0.88,6.51,7.89,5,4.5,77.6,203.0,10.6,79.1
U1098,29,Female,Unemployed,N/A,2.68,1.6,1.07,8.33,5,3.0,78.5,268.0,8.4,83.6
U1099,25,Female,Employed,Remote,14.69,7.53,7.16,7.46,2,7.2,48.0,95.0,5.9,32.2
U1100,46,Male,Unemployed,N/A,5.82,1.27,4.55,8.98,5,5.2,82.0,137.0,14.6,82.2
U1101,35,Other,Student,Remote,7.46,4.6,2.86,8.24,4,2.1,63.1,134.0,5.6,79.2
U1102,40,Male,Employed,Office,10.54,6.52,4.01,8.99,2,4.8,57.5,54.0,8.7,44.6
U1103,42,Female,Employed,Hybrid,10.76,7.14,3.62,7.43,2,6.1,46.0,57.0,8.6,41.7
U1104,45,Female,Employed,Hybrid,7.58,4.83,2.75,5.92,2,4.0,53.2,181.0,11.9,51.7
U1105,18,Male,Retired,N/A,5.42,0.65,4.77,8.7,3,1.4,77.2,275.0,14.6,82.0
U1106,26,Male,Self-employed,Hybrid,7.8,4.7,3.1,6.25,2,4.4,45.7,186.0,13.9,38.0
U1107,32,Female,Unemployed,N/A,4.32,0.92,3.39,7.55,5,4.5,69.6,195.0,8.0,73.1
U1108,32,Female,Student,Office,11.31,5.74,5.57,7.42,3,6.1,36.2,177.0,6.6,41.0
U1109,42,Female,Employed,Hybrid,11.52,7.44,4.08,6.79,2,7.4,40.9,164.0,10.0,30.5
U1110,44,Male,Employed,Remote,9.76,7.42,2.34,6.53,3,6.0,63.3,177.0,3.8,50.2
U1111,38,Female,Unemployed,N/A,5.89,0.84,5.04,7.72,5,1.0,83.8,148.0,12.8,89.3
U1112,38,Male,Retired,N/A,3.89,0.69,3.2,8.94,3,1.3,86.8,224.0,7.2,80.5
U1113,41,Male,Employed,Hybrid,12.58,7.63,4.96,6.47,3,6.4,53.4,268.0,4.2,36.6
U1114,37,Female,Student,Office,6.57,2.81,3.76,7.04,3,3.9,59.5,202.0,9.7,56.5
U1115,36,Male,Employed,Office,10.0,5.96,4.04,8.25,3,3.7,76.9,208.0,16.6,80.4
U1116,18,Male,Employed,Hybrid,10.83,6.52,4.3,8.76,2,3.4,70.1,147.0,12.8,65.8
U1117,37,Other,Employed,Office,5.38,2.99,2.4,8.5,4,3.6,73.8,280.0,9.8,82.9
U1118,46,Female,Self-employed,Office,13.42,7.94,5.49,7.39,3,5.3,56.5,53.0,8.2,35.2
U1119,24,Female,Employed,Office,12.33,4.41,7.92,6.39,2,3.3,54.0,12.0,11.5,46.6
U1120,19,Male,Retired,N/A,5.92,1.04,4.88,8.57,5,1.2,94.2,314.0,15.9,100.0
U1121,24,Male,Employed,Hybrid,11.17,7.16,4.01,7.02,3,4.5,69.5,199.0,10.9,51.9
U1122,47,Female,Student,Hybrid,8.01,4.52,3.49,7.09,3,1.9,68.6,74.0,9.3,70.0
U1123,35,Male,Employed,Remote,10.78,7.76,3.03,6.0,3,7.1,20.7,87.0,7.2,27.6
U1124,21,Male,Employed,Remote,14.03,7.98,6.05,6.12,3,8.7,8.1,93.0,4.8,16.4
U1125,43,Female,Employed,Hybrid,10.65,6.78,3.87,6.7,3,3.1,56.4,214.0,10.4,62.9
U1126,43,Other,Employed,Hybrid,11.84,6.18,5.66,7.06,3,3.8,66.8,177.0,12.1,67.0
U1127,29,Female,Retired,N/A,4.21,0.32,3.89,7.41,4,0.6,80.5,144.0,14.8,81.2
U1128,57,Male,Student,Office,9.76,5.4,4.36,6.76,3,7.0,44.2,204.0,8.7,38.8
U1129,18,Male,Employed,Office,6.97,6.31,0.66,7.96,3,5.3,58.7,42.0,9.1,48.0
U1130,19,Male,Employed,Office,6.45,5.53,0.91,6.68,3,5.9,42.4,78.0,16.3,52.0
U1131,36,Female,Unemployed,N/A,5.73,1.5,4.24,8.81,5,6.1,63.2,82.0,12.2,80.0
U1132,53,Female,Employed,Hybrid,11.99,5.98,6.01,7.58,3,5.1,70.1,99.0,9.5,54.0
U1133,18,Female,Employed,Office,8.34,6.05,2.29,7.75,5,6.0,76.8,240.0,8.1,76.7
U1134,26,Male,Student,Office,8.2,4.88,3.32,8.19,3,5.9,48.6,136.0,5.7,44.5
U1135,41,Female,Employed,Office,11.61,7.23,4.38,6.5,4,4.0,50.5,164.0,7.9,60.8
U1136,27,Male,Employed,Office,9.13,6.71,2.41,6.71,3,6.5,47.3,236.0,7.7,55.8
U1137,26,Female,Unemployed,N/A,5.64,1.37,4.27,8.16,4,4.0,75.5,225.0,8.4,75.7
U1138,43,Female,Employed,Hybrid,7.92,5.89,2.03,6.93,2,3.1,64.3,185.0,13.6,50.5
U1139,43,Male,Employed,Office,9.02,5.81,3.21,7.3,3,5.3,50.6,153.0,2.5,40.4
U1140,59,Female,Employed,Office,7.8,4.96,2.84,7.56,4,2.6,73.2,201.0,11.1,71.7
U1141,31,Female,Unemployed,N/A,3.47,0.68,2.79,8.05,4,3.2,74.5,216.0,10.5,88.6
U1142,26,Male,Employed,Office,10.33,7.38,2.95,6.92,3,2.6,55.2,194.0,9.7,64.7
U1143,45,Female,Employed,Office,8.66,5.82,2.84,5.92,2,5.6,35.2,66.0,17.4,47.0
U1144,34,Male,Employed,Office,8.4,5.78,2.63,7.49,4,7.7,52.9,191.0,8.8,45.5
U1145,36,Female,Unemployed,N/A,4.69,0.61,4.09,9.34,5,7.2,87.6,173.0,6.1,68.1
U1146,39,Female,Self-employed,Office,11.68,6.55,5.14,5.98,2,8.2,38.4,143.0,1.7,23.9
U1147,34,Female,Self-employed,Hybrid,10.79,6.88,3.91,7.99,3,4.5,61.2,85.0,10.8,55.2
U1148,19,Male,Student,Office,12.71,6.42,6.29,6.11,3,5.8,51.8,209.0,12.0,43.3
U1149,35,Male,Employed,Office,9.61,5.74,3.87,7.06,4,3.6,75.6,140.0,7.7,71.7
U1150,19,Female,Employed,Hybrid,10.27,7.28,2.99,6.69,3,5.0,44.7,93.0,11.6,53.3
U1151,25,Female,Employed,Hybrid,10.32,6.53,3.8,6.51,3,4.6,46.6,141.0,13.8,60.8
U1152,24,Male,Employed,Hybrid,9.42,6.14,3.29,4.96,2,3.9,51.1,282.0,13.0,51.0
U1153,18,Female,Employed,Hybrid,11.59,5.61,5.98,6.92,2,1.7,72.4,145.0,7.7,57.9
U1154,18,Female,Employed,Office,4.28,1.07,3.22,7.36,4,3.4,69.2,324.0,21.0,83.5
U1155,47,Male,Student,Hybrid,8.59,6.01,2.58,7.61,4,4.8,70.6,62.0,12.6,68.7
U1156,23,Other,Employed,Office,12.0,6.99,5.01,6.11,4,4.3,45.8,87.0,9.0,50.3
U1157,41,Female,Self-employed,Remote,14.37,8.84,5.53,6.09,3,7.5,44.6,109.0,2.4,13.5
U1158,19,Male,Employed,Hybrid,10.46,5.55,4.91,7.46,3,4.0,56.2,151.0,6.6,65.0
U1159,20,Male,Student,Hybrid,8.24,5.06,3.18,9.0,4,2.5,85.0,76.0,9.9,76.8
U1160,30,Male,Self-employed,Remote,9.04,2.84,6.2,7.07,5,2.5,75.7,109.0,11.7,75.4
U1161,28,Female,Employed,Remote,14.77,9.13,5.64,6.18,3,5.9,52.8,128.0,10.6,33.5
U1162,36,Female,Employed,Remote,8.54,6.33,2.21,7.65,3,3.5,41.1,204.0,9.9,57.7
U1163,40,Male,Employed,Hybrid,11.58,6.38,5.2,6.39,4,3.3,70.8,114.0,6.8,63.8
U1164,30,Male,Employed,Remote,10.25,6.07,4.17,8.97,4,3.3,83.6,185.0,8.7,73.6
U1165,23,Female,Employed,Remote,13.2,7.24,5.96,5.7,1,2.3,39.5,41.0,14.0,41.2
U1166,40,Male,Retired,N/A,1.99,0.9,1.09,7.34,5,0.0,100.0,226.0,20.6,100.0
U1167,48,Female,Employed,Remote,8.18,4.16,4.02,7.09,3,3.9,62.7,148.0,3.1,57.0
U1168,54,Male,Employed,Hybrid,5.83,3.49,2.34,7.76,4,5.7,66.9,221.0,6.9,51.7
U1169,43,Male,Student,Office,7.58,5.59,1.99,7.85,4,0.8,73.0,207.0,11.4,91.1
U1170,34,Male,Employed,Hybrid,7.58,4.1,3.48,7.6,5,3.6,84.7,175.0,10.3,78.5
U1171,41,Male,Unemployed,N/A,7.29,0.83,6.47,8.2,4,3.0,68.9,219.0,10.9,81.1
U1172,42,Female,Student,Remote,9.48,5.16,4.32,6.92,4,7.8,65.9,177.0,11.8,46.1
U1173,18,Male,Employed,Hybrid,9.61,8.02,1.59,6.87,3,4.7,52.5,159.0,12.7,50.0
U1174,48,Female,Employed,Office,4.61,2.57,2.05,9.14,5,2.8,76.5,148.0,6.3,85.4
U1175,38,Male,Employed,Remote,15.73,10.06,5.68,6.12,3,7.8,30.2,21.0,9.1,2.5
U1176,20,Female,Self-employed,Remote,11.3,7.93,3.37,7.03,3,5.2,65.9,211.0,11.3,58.9
U1177,40,Male,Employed,Office,10.13,7.11,3.02,7.67,3,5.3,48.6,191.0,11.3,52.9
U1178,43,Female,Employed,Office,8.05,4.8,3.25,6.1,3,4.7,51.3,184.0,11.1,58.5
U1179,41,Female,Employed,Hybrid,8.67,6.68,1.99,8.08,5,4.7,82.3,208.0,13.6,85.7
U1180,59,Female,Employed,Remote,12.76,8.19,4.57,7.05,4,5.3,64.1,66.0,10.2,54.6
U1181,18,Male,Employed,Office,9.38,3.12,6.26,7.7,3,5.3,71.5,239.0,11.0,56.5
U1182,33,Female,Employed,Hybrid,10.99,6.89,4.1,6.9,3,7.3,35.4,96.0,4.9,33.0
U1183,42,Female,Employed,Office,6.16,2.4,3.75,7.17,3,3.3,64.7,181.0,9.0,60.1
U1184,18,Male,Employed,Remote,10.61,7.54,3.07,6.81,3,5.4,55.5,155.0,10.9,49.8
U1185,18,Male,Student,Office,13.08,6.44,6.64,6.53,3,2.5,56.5,15.0,2.8,45.6
U1186,39,Female,Employed,Office,5.56,3.57,1.99,7.12,3,5.6,69.9,302.0,8.6,50.7
U1187,49,Female,Employed,Remote,11.16,8.78,2.38,5.57,2,7.8,41.9,199.0,11.1,31.2
U1188,47,Male,Retired,N/A,4.24,0.32,3.92,8.89,5,0.0,78.0,189.0,8.8,100.0
U1189,27,Male,Self-employed,Remote,9.31,5.82,3.49,7.88,4,3.4,87.9,114.0,15.4,83.9
U1190,44,Female,Employed,Office,7.37,6.59,0.78,7.91,5,7.4,63.1,139.0,8.2,57.3
U1191,21,Female,Employed,Remote,11.84,9.3,2.54,8.07,3,6.2,43.4,137.0,8.8,46.3
U1192,43,Female,Employed,Remote,14.16,9.79,4.37,6.03,3,6.5,37.3,36.0,6.6,19.7
U1193,18,Male,Employed,Remote,12.14,9.21,2.93,7.1,3,5.8,71.3,97.0,7.7,39.5
U1194,25,Female,Employed,Hybrid,8.78,5.26,3.52,7.44,5,5.5,69.1,180.0,16.5,70.9
U1195,31,Female,Self-employed,Office,6.64,4.23,2.41,8.05,4,3.7,80.5,148.0,11.8,75.2
U1196,36,Female,Employed,Hybrid,11.31,7.87,3.44,6.62,4,6.2,43.4,157.0,7.2,49.0
U1197,36,Male,Student,Hybrid,7.72,4.31,3.41,8.95,3,4.8,64.2,162.0,6.2,57.1
U1198,40,Male,Student,Office,5.61,3.31,2.3,8.52,3,0.7,78.3,234.0,10.4,92.7
U1199,23,Male,Retired,N/A,2.86,0.02,2.84,8.79,4,3.0,78.7,309.0,16.7,88.9
U1200,53,Female,Self-employed,Office,10.42,7.58,2.84,7.27,2,4.6,35.5,70.0,9.9,50.9
U1201,31,Male,Unemployed,N/A,2.68,0.65,2.03,7.3,5,6.2,70.0,316.0,13.2,74.1
U1202,49,Female,Student,Remote,5.47,1.11,4.36,8.0,3,4.9,61.9,272.0,14.0,59.8
U1203,37,Male,Employed,Office,8.15,4.12,4.03,7.51,4,5.8,58.0,85.0,11.8,63.0
U1204,29,Female,Retired,N/A,4.59,0.59,4.0,9.33,3,1.0,70.2,322.0,7.8,76.9
U1205,44,Male,Employed,Hybrid,13.03,7.29,5.74,6.54,3,7.0,34.7,47.0,7.2,22.8
U1206,31,Male,Employed,Hybrid,9.29,5.27,4.02,7.14,3,5.0,44.3,137.0,16.3,58.1
U1207,40,Male,Employed,Office,9.48,7.32,2.16,7.41,4,5.5,69.4,60.0,9.3,64.6
U1208,33,Female,Student,Hybrid,13.04,6.5,6.54,7.01,3,6.0,58.3,24.0,8.2,36.3
U1209,47,Male,Employed,Hybrid,10.76,5.82,4.94,7.12,4,5.4,49.7,91.0,13.7,67.7
U1210,19,Female,Employed,Hybrid,8.5,5.74,2.77,5.93,3,8.8,28.0,259.0,6.7,23.3
U1211,28,Male,Employed,Office,9.94,5.19,4.75,6.98,2,4.8,48.8,68.0,9.1,42.6
U1212,18,Male,Self-employed,Hybrid,11.17,8.56,2.62,8.96,3,5.0,74.7,108.0,15.5,63.1
U1213,35,Female,Employed,Office,11.27,7.28,3.99,6.27,3,4.6,49.1,150.0,6.7,47.5
U1214,41,Female,Student,Hybrid,6.05,3.84,2.21,8.13,3,2.6,61.0,272.0,15.1,77.7
U1215,21,Female,Employed,Office,6.65,3.75,2.9,8.16,5,5.3,69.5,248.0,9.6,69.0
U1216,19,Female,Self-employed,Office,9.79,4.36,5.43,7.68,3,1.0,78.3,70.0,14.5,79.3
U1217,44,Male,Student,Hybrid,8.88,4.59,4.29,8.46,4,3.4,60.9,211.0,12.3,73.0
U1218,59,Female,Retired,N/A,4.42,0.73,3.69,8.37,4,0.5,89.2,286.0,15.9,90.2
U1219,30,Female,Self-employed,Office,14.79,11.11,3.69,7.61,3,6.7,36.7,155.0,8.1,31.8
U1220,25,Male,Employed,Office,11.38,6.53,4.86,7.85,3,5.4,65.4,158.0,9.7,41.7
U1221,36,Female,Retired,N/A,5.88,0.48,5.4,7.7,3,1.2,75.3,212.0,12.7,77.9
U1222,40,Female,Student,Remote,7.69,3.46,4.23,5.82,2,3.8,21.5,246.0,14.4,55.0
U1223,47,Male,Employed,Office,10.0,5.06,4.94,6.88,3,4.5,44.5,153.0,5.3,56.0
U1224,33,Female,Retired,N/A,7.57,1.15,6.42,7.46,4,0.6,88.2,226.0,12.5,90.7
U1225,18,Female,Employed,Hybrid,11.25,5.46,5.79,6.01,4,6.1,43.7,92.0,9.4,38.5
U1226,30,Female,Employed,Remote,9.8,8.42,1.38,6.9,3,3.7,44.0,168.0,11.3,63.1
U1227,44,Female,Self-employed,Office,8.29,7.46,0.83,8.0,5,6.0,71.2,136.0,11.6,64.2
U1228,33,Male,Self-employed,Office,8.94,4.63,4.31,8.94,5,1.4,93.2,178.0,8.4,96.6
U1229,50,Male,Employed,Remote,11.62,7.57,4.05,7.89,4,4.9,63.5,120.0,6.8,56.1
U1230,30,Male,Employed,Office,6.04,4.85,1.2,8.03,4,5.0,72.0,261.0,12.7,76.8
U1231,36,Male,Unemployed,N/A,6.49,1.49,5.0,7.8,3,5.1,68.5,195.0,16.8,69.3
U1232,40,Female,Retired,N/A,2.2,0.0,2.2,7.94,5,0.8,90.5,226.0,8.1,86.1
U1233,25,Male,Self-employed,Remote,10.96,7.68,3.28,7.02,3,4.8,53.2,152.0,8.2,42.0
U1234,48,Female,Self-employed,Hybrid,10.15,6.66,3.49,6.96,3,4.4,73.1,336.0,9.6,58.2
U1235,46,Male,Employed,Hybrid,13.48,8.79,4.7,6.66,3,6.2,53.4,81.0,10.1,30.0
U1236,36,Male,Student,Office,11.73,6.55,5.18,5.17,3,5.9,35.1,136.0,9.1,34.2
U1237,31,Male,Employed,Office,8.69,5.67,3.02,7.39,4,5.8,59.8,160.0,15.7,68.5
U1238,25,Female,Unemployed,N/A,4.08,0.97,3.11,7.58,4,4.6,72.9,233.0,13.8,80.2
U1239,40,Male,Unemployed,N/A,2.94,1.0,1.94,8.95,5,5.5,73.0,238.0,15.0,78.6
U1240,39,Female,Employed,Hybrid,7.68,6.28,1.4,7.78,3,0.0,85.9,253.0,15.2,90.1
U1241,51,Male,Employed,Office,10.03,6.87,3.16,7.29,3,7.1,51.3,228.0,6.6,44.6
U1242,34,Female,Employed,Office,6.02,4.48,1.54,7.43,3,6.0,64.6,190.0,15.4,65.8
U1243,44,Male,Employed,Remote,11.77,8.92,2.85,5.77,1,7.8,18.4,132.0,12.5,18.9
